"EIN","FORM_2016","FORM_2017","FORM_2018","FORM_2019","FORM_2020","FORM_2021","TOT"
760789989,"","pc","","pc","","pc",3
760794102,"pc","pc","pc","pc","pc","pc",6
760827045,"","pc","pc","pc","pc","",4
764559295,"pc","pc","pc","pc","pc","pc",6
770012545,"pc","pc","pc","pc","pc","pc",6
770013149,"pc","pc","","pc","pc","pc",5
770076261,"pc","pc","pc","pc","pc","pc",6
770099755,"pc","pc","pc","pc","pc","pc",6
770117473,"pc","pc","pc","pc","pc","pc",6
770119210,"pc","pc","pc","pc","pc","pc",6
770133375,"pc","pc","pc","pc","pc","pc",6
770192068,"pc","pc","pc","pc","pc","pc",6
770197933,"pc","pc","pc","pc","pc","pc",6
770201747,"pc","pc","pc","pc","","pc",5
770210296,"pc","pc","pc","pc","","pc",5
770242399,"pc","pc","pc","pc","","pc",5
770252447,"pc","pc","pc","pc","pc","pc",6
770253409,"pc","pc","pc","pc","pc","pc",6
770257935,"pc","pc","pc","pc","pc","pc",6
770260204,"pc","pc","pc","pc","pc","pc",6
770262973,"","pc","pc","","pc","pc",4
770283355,"pc","pc","pc","pc","pc","pc",6
770290646,"pc","pc","pc","pc","pc","pc",6
770311459,"pc","pc","pc","pc","pc","pc",6
770312119,"pc","pc","pc","pc","pc","pc",6
770317248,"pc","pc","pc","pc","","pc",5
770317384,"pc","","pc","pc","pc","pc",5
770323691,"pc","pc","pc","pc","pc","pc",6
770324027,"pc","pc","pc","pc","pc","pc",6
770329569,"pc","pc","pc","pc","pc","pc",6
770359848,"pc","pc","pc","pc","pc","pc",6
770360031,"pc","pc","pc","pc","pc","pc",6
770369291,"pc","pc","pc","pc","pc","pc",6
770373186,"pc","pc","pc","pc","pc","pc",6
770378030,"pc","pc","pc","pc","pc","pc",6
770381783,"pc","pc","pc","pc","pc","pc",6
770398310,"pc","pc","pc","pc","pc","pc",6
770413862,"ez","ez","pc","ez","ez","pc",6
770439383,"ez","ez","ez","pc","pc","pc",6
770446588,"pc","pc","pc","pc","pc","ez",6
770459711,"pc","pc","pc","pc","pc","pc",6
770478772,"pc","pc","pc","pc","pc","pc",6
770518264,"pc","pc","pc","pc","pc","pc",6
770526246,"pc","pc","pc","pc","pc","pc",6
770534962,"pc","pc","pc","pc","pc","pc",6
770542622,"pc","pc","pc","pc","pc","pc",6
770545135,"pc","pc","pc","pc","pc","pc",6
770566055,"pc","pc","pc","","","pc",4
770601589,"pc","pc","pc","pc","","pc",5
770673126,"pc","pc","pc","pc","pc","pc",6
800109670,"pc","pc","pc","pc","pc","pc",6
800175386,"pc","pc","pc","","","pc",4
800188846,"pc","pc","pc","pc","pc","",5
800233384,"pc","pc","pc","","pc","pc",5
800291710,"pc","pc","pc","pc","","pc",5
800345712,"pc","pc","pc","pc","pc","pc",6
800388452,"ez","pc","pc","pc","pc","pc",6
800394319,"pc","pc","pc","pc","pc","pc",6
800562379,"ez","pc","pc","","","ez",4
800576305,"pc","pc","pc","pc","","pc",5
800582756,"pc","pc","pc","pc","pc","pc",6
800619587,"ez","pc","pc","pc","pc","",5
800649502,"pc","pc","pc","pc","pc","pc",6
800662126,"","pc","pc","pc","pc","pc",5
800698383,"pc","pc","pc","pc","pc","pc",6
800757957,"pc","pc","pc","pc","pc","pc",6
800790996,"pc","pc","pc","pc","","pc",5
800829691,"pc","pc","pc","pc","pc","pc",6
810235415,"","pc","pc","","pc","pc",4
810235416,"pc","pc","pc","pc","pc","pc",6
810245851,"pc","pc","pc","pc","pc","pc",6
810295420,"pc","pc","pc","pc","pc","",5
810296458,"pc","pc","pc","pc","pc","pc",6
810297418,"pc","pc","pc","pc","pc","pc",6
810299560,"","pc","","pc","pc","pc",4
810302638,"pc","pc","pc","pc","pc","pc",6
810303443,"pc","pc","pc","pc","pc","pc",6
810309720,"pc","pc","pc","pc","pc","pc",6
810330646,"pc","pc","pc","pc","pc","",5
810332017,"pc","pc","pc","pc","pc","pc",6
810350140,"pc","pc","pc","pc","pc","pc",6
810350886,"pc","pc","pc","pc","pc","pc",6
810359612,"pc","pc","","pc","pc","pc",5
810360391,"","pc","pc","pc","pc","pc",5
810362732,"pc","pc","pc","pc","","pc",5
810366018,"pc","pc","pc","pc","pc","pc",6
810367205,"pc","pc","pc","pc","","pc",5
810382167,"pc","pc","pc","pc","pc","pc",6
810389825,"pc","pc","pc","pc","pc","pc",6
810397424,"pc","","pc","pc","pc","pc",5
810465605,"","pc","pc","pc","pc","",4
810476317,"pc","pc","pc","pc","pc","pc",6
810485103,"pc","pc","pc","pc","pc","pc",6
810485343,"ez","ez","ez","ez","ez","ez",6
810486051,"ez","","ez","pc","pc","pc",5
810489999,"pc","pc","","pc","pc","pc",5
810493044,"pc","pc","pc","pc","pc","pc",6
810494064,"pc","pc","pc","pc","pc","pc",6
810500256,"pc","pc","pc","pc","pc","pc",6
810500715,"ez","ez","ez","ez","","ez",5
810509941,"pc","pc","pc","pc","pc","pc",6
810512124,"","pc","pc","pc","pc","pc",5
810515595,"pc","pc","","pc","pc","pc",5
810520628,"pc","pc","pc","pc","pc","pc",6
810522626,"pc","pc","pc","pc","pc","",5
810542382,"pc","pc","pc","pc","pc","",5
810543240,"pc","pc","pc","pc","pc","pc",6
810568727,"pc","pc","pc","pc","","pc",5
810576405,"pc","pc","pc","pc","pc","pc",6
810583436,"pc","pc","pc","pc","pc","",5
810584343,"pc","pc","pc","pc","pc","",5
810590367,"pc","pc","pc","pc","pc","pc",6
810594012,"pc","pc","pc","pc","","",4
810618445,"pc","pc","","pc","","pc",4
810630419,"","","","pc","","pc",2
810661871,"pc","pc","pc","pc","","pc",5
810729268,"","pc","pc","pc","pc","pc",5
811191157,"","","pc","pc","pc","pc",4
811255345,"","","pc","pc","ez","pc",4
811391129,"","","pc","pc","pc","pc",4
811435304,"","pc","pc","pc","","pc",4
811517188,"","","","pc","","pc",2
811534304,"","","pc","pc","pc","pc",4
811594222,"","","","pc","pc","pc",3
811787162,"ez","","","pc","pc","pc",4
812293314,"","","pc","pc","pc","pc",4
812565745,"","pc","pc","pc","pc","pc",5
812649383,"","","pc","pc","pc","pc",4
812658023,"","","","pc","pc","pc",3
812680851,"","pc","pc","pc","pc","pc",5
812718273,"","pc","pc","pc","","pc",4
813276401,"","pc","pc","ez","","",3
813657150,"","","","pc","pc","",2
813886556,"","","","pc","pc","pc",3
813999486,"","","pc","pc","pc","pc",4
814494791,"","","","","pc","",1
814497049,"","","","pc","pc","pc",3
820263863,"pc","pc","pc","pc","pc","pc",6
820277836,"pc","pc","pc","pc","pc","pc",6
820290341,"pc","pc","pc","pc","pc","pc",6
820297279,"pc","pc","pc","pc","pc","pc",6
820299736,"pc","pc","pc","pc","pc","pc",6
820303883,"","pc","pc","pc","pc","",4
820372645,"pc","pc","pc","pc","pc","pc",6
820408063,"pc","pc","pc","pc","pc","pc",6
820408497,"pc","pc","pc","pc","pc","",5
820439164,"pc","pc","pc","pc","pc","pc",6
820443278,"pc","pc","pc","pc","pc","pc",6
820452673,"pc","pc","pc","pc","pc","pc",6
820461673,"pc","pc","pc","pc","pc","pc",6
820461980,"pc","pc","","pc","pc","",4
820474138,"pc","pc","pc","pc","pc","pc",6
820501495,"pc","pc","pc","pc","pc","pc",6
820508784,"pc","pc","pc","pc","pc","pc",6
820532242,"pc","pc","pc","pc","pc","pc",6
820541383,"pc","pc","pc","pc","pc","pc",6
820551614,"pc","pc","pc","pc","pc","pc",6
820583682,"pc","pc","pc","pc","pc","pc",6
820855915,"","","pc","pc","pc","pc",4
821340617,"","","","pc","","pc",2
821340755,"","","pc","ez","ez","pc",4
821401986,"","","ez","pc","pc","pc",4
821527388,"","","","pc","pc","pc",3
821629178,"","","","","pc","pc",2
821696531,"","","pc","","ez","pc",3
821710458,"","","","pc","pc","pc",3
821835135,"","","ez","ez","ez","ez",4
822004056,"","","","pc","pc","pc",3
822515700,"","","","pc","ez","",2
823167196,"","","","pc","pc","pc",3
823651535,"","","pc","pc","pc","pc",4
824363742,"","","","pc","pc","pc",3
824730273,"","","","pc","pc","pc",3
824991900,"","","","pc","pc","pc",3
825345873,"","","","pc","pc","pc",3
825426362,"","","","","","ez",1
826009826,"pc","pc","pc","pc","pc","pc",6
830205887,"pc","pc","pc","pc","pc","pc",6
830236124,"pc","pc","pc","pc","pc","pc",6
830244195,"pc","","pc","pc","pc","pc",5
830284366,"pc","pc","","pc","pc","pc",5
830297131,"pc","pc","pc","pc","pc","pc",6
830321721,"pc","pc","pc","pc","ez","ez",6
830368176,"pc","pc","pc","pc","pc","pc",6
830382839,"pc","pc","pc","pc","pc","pc",6
830391379,"pc","pc","pc","ez","pc","ez",6
830392493,"pc","","pc","pc","pc","",4
830394346,"pc","pc","pc","pc","pc","pc",6
830410537,"pc","pc","pc","pc","","pc",5
830439252,"pc","pc","pc","pc","pc","pc",6
830444104,"pc","pc","pc","pc","","pc",5
830479916,"pc","pc","pc","","pc","pc",5
830487739,"pc","pc","pc","pc","pc","pc",6
830506416,"pc","pc","pc","pc","pc","pc",6
831096107,"","","","pc","pc","pc",3
831809711,"","","","","","pc",1
832198863,"","","","pc","pc","pc",3
833903493,"","","","","","pc",1
836006897,"pc","pc","pc","pc","pc","",5
840576978,"pc","pc","pc","pc","pc","pc",6
840615347,"pc","pc","pc","pc","pc","pc",6
840616860,"pc","pc","pc","pc","pc","pc",6
840630214,"pc","","pc","pc","pc","pc",5
840631483,"pc","pc","pc","pc","pc","pc",6
840644270,"pc","pc","pc","","pc","pc",5
840659180,"pc","pc","pc","pc","","pc",5
840679976,"","pc","pc","pc","pc","pc",5
840691371,"pc","pc","pc","pc","pc","pc",6
840747226,"pc","pc","pc","pc","","pc",5
840753677,"pc","pc","pc","pc","pc","pc",6
840777280,"pc","pc","pc","pc","pc","pc",6
840779790,"pc","pc","pc","pc","pc","pc",6
840782214,"pc","pc","","pc","pc","pc",5
840783694,"pc","pc","pc","pc","pc","pc",6
840797208,"pc","pc","pc","pc","pc","pc",6
840829068,"pc","pc","pc","pc","pc","pc",6
840830367,"pc","pc","pc","pc","pc","pc",6
840831830,"pc","pc","pc","pc","pc","pc",6
840837398,"pc","pc","pc","pc","pc","pc",6
840838406,"pc","pc","pc","pc","","pc",5
840853925,"","pc","pc","pc","","pc",4
840867773,"pc","pc","pc","pc","pc","pc",6
840879892,"pc","","pc","pc","","pc",4
840909291,"pc","pc","pc","pc","pc","pc",6
840933888,"pc","pc","pc","pc","pc","pc",6
840951575,"pc","pc","pc","pc","pc","pc",6
841034458,"pc","pc","pc","pc","pc","pc",6
841043508,"pc","pc","pc","pc","pc","pc",6
841096907,"pc","pc","pc","pc","pc","pc",6
841135942,"ez","pc","pc","pc","","pc",5
841154001,"pc","pc","pc","","pc","pc",5
841158819,"pc","pc","","pc","pc","pc",5
841188208,"pc","pc","pc","","pc","pc",5
841196155,"pc","pc","pc","","pc","pc",5
841200958,"pc","pc","pc","pc","pc","pc",6
841212246,"pc","pc","pc","pc","pc","pc",6
841220644,"pc","","pc","pc","","pc",4
841245986,"pc","pc","pc","pc","pc","pc",6
841247057,"pc","pc","","pc","pc","pc",5
841247423,"pc","pc","pc","pc","pc","pc",6
841259138,"","pc","pc","","pc","pc",4
841264154,"pc","pc","pc","pc","pc","pc",6
841272484,"pc","pc","pc","pc","pc","pc",6
841274835,"pc","pc","pc","pc","pc","pc",6
841296087,"pc","pc","pc","pc","pc","pc",6
841300814,"pc","pc","pc","pc","pc","pc",6
841300818,"pc","pc","pc","pc","pc","pc",6
841316839,"pc","pc","pc","pc","pc","pc",6
841317633,"pc","pc","pc","pc","pc","pc",6
841324465,"pc","pc","pc","pc","pc","pc",6
841335158,"pc","pc","pc","pc","pc","pc",6
841340824,"pc","pc","pc","pc","pc","pc",6
841381789,"pc","pc","pc","pc","pc","pc",6
841404627,"pc","pc","pc","pc","pc","pc",6
841405092,"pc","pc","pc","pc","pc","pc",6
841480560,"pc","pc","pc","pc","","pc",5
841505466,"pc","pc","pc","pc","pc","pc",6
841544756,"","pc","pc","pc","pc","pc",5
841549702,"pc","pc","pc","pc","pc","",5
841601247,"pc","pc","pc","pc","pc","",5
841650039,"pc","pc","pc","pc","pc","pc",6
841657746,"pc","pc","pc","pc","","pc",5
841699197,"pc","pc","pc","","pc","pc",5
841840703,"","","","","pc","pc",2
842444519,"","","","","","ez",1
842792176,"","","","","","pc",1
842816101,"","","","","","ez",1
843391892,"","","","","","pc",1
850194018,"pc","pc","pc","pc","pc","pc",6
850196070,"pc","pc","pc","pc","pc","pc",6
850196493,"pc","pc","pc","pc","pc","pc",6
850214427,"pc","pc","pc","pc","pc","pc",6
850227016,"pc","pc","pc","pc","pc","",5
850227776,"pc","pc","pc","pc","pc","pc",6
850257035,"pc","pc","pc","pc","","pc",5
850328295,"pc","pc","pc","pc","pc","pc",6
850331973,"pc","pc","pc","pc","pc","pc",6
850338993,"pc","pc","pc","pc","","",4
850346325,"pc","pc","pc","pc","pc","pc",6
850348445,"pc","pc","pc","pc","pc","pc",6
850355163,"pc","pc","pc","pc","pc","pc",6
850367809,"pc","pc","pc","pc","pc","pc",6
850371937,"pc","pc","pc","pc","","",4
850373880,"pc","pc","pc","pc","pc","pc",6
850384053,"pc","pc","pc","pc","","pc",5
850388252,"pc","pc","pc","pc","pc","pc",6
850392520,"pc","pc","pc","pc","pc","pc",6
850412352,"pc","","pc","pc","pc","pc",5
850418376,"pc","pc","pc","pc","","pc",5
850425771,"pc","pc","pc","pc","pc","pc",6
850427734,"ez","pc","pc","pc","pc","pc",6
850430381,"pc","pc","pc","pc","pc","pc",6
850450723,"pc","pc","pc","pc","pc","pc",6
850452169,"pc","pc","pc","pc","pc","pc",6
850462199,"pc","pc","pc","pc","pc","",5
856007207,"pc","pc","pc","pc","","pc",5
860098937,"pc","pc","pc","pc","pc","pc",6
860124189,"pc","pc","pc","pc","pc","pc",6
860147485,"pc","pc","pc","pc","pc","pc",6
860215009,"pc","pc","pc","pc","pc","pc",6
860227210,"pc","pc","pc","pc","pc","pc",6
860256667,"pc","pc","pc","pc","pc","pc",6
860267934,"pc","pc","pc","pc","","pc",5
860268489,"pc","pc","pc","pc","pc","pc",6
860269884,"ez","ez","ez","ez","ez","ez",6
860293585,"","pc","pc","pc","pc","pc",5
860298945,"pc","pc","pc","pc","pc","pc",6
860315599,"pc","","pc","pc","pc","pc",5
860326269,"pc","pc","pc","pc","pc","pc",6
860334140,"pc","pc","pc","pc","","",4
860351566,"pc","pc","pc","pc","pc","pc",6
860379677,"pc","pc","pc","pc","pc","pc",6
860397693,"pc","pc","pc","pc","","pc",5
860398385,"pc","pc","pc","pc","","pc",5
860425910,"pc","pc","","pc","pc","pc",5
860427342,"pc","pc","pc","pc","pc","pc",6
860500753,"pc","pc","pc","pc","pc","pc",6
860558130,"pc","pc","pc","pc","","pc",5
860593598,"pc","pc","pc","","pc","",4
860632700,"pc","pc","pc","pc","pc","pc",6
860660875,"pc","","pc","pc","pc","",4
860663748,"pc","pc","pc","pc","","pc",5
860680607,"pc","pc","","pc","pc","",4
860701189,"pc","pc","","pc","pc","pc",5
860706004,"pc","pc","pc","pc","pc","pc",6
860711922,"pc","pc","pc","pc","pc","pc",6
860716017,"pc","pc","pc","pc","","pc",5
860723051,"pc","pc","pc","pc","pc","pc",6
860733182,"pc","pc","pc","pc","pc","pc",6
860739825,"pc","pc","pc","pc","pc","pc",6
860741314,"pc","pc","","pc","","pc",4
860742427,"pc","pc","pc","pc","pc","pc",6
860750139,"pc","pc","pc","pc","pc","pc",6
860778361,"pc","","pc","pc","pc","pc",5
860778917,"pc","pc","pc","pc","pc","pc",6
860781669,"pc","pc","pc","pc","pc","pc",6
860790796,"pc","pc","pc","pc","pc","pc",6
860793043,"pc","pc","pc","","pc","pc",5
860811431,"pc","pc","","pc","pc","pc",5
860817608,"pc","pc","pc","pc","","pc",5
860872337,"pc","pc","pc","pc","pc","pc",6
860878561,"pc","pc","pc","pc","pc","pc",6
860888028,"pc","pc","pc","pc","pc","pc",6
860927092,"pc","pc","pc","pc","pc","pc",6
860944114,"pc","pc","pc","pc","pc","pc",6
860946265,"pc","","pc","","","",2
860974335,"pc","pc","pc","pc","pc","pc",6
860986969,"pc","pc","pc","pc","pc","pc",6
861008290,"pc","pc","pc","pc","pc","pc",6
861018112,"pc","pc","pc","pc","pc","pc",6
861023858,"pc","pc","pc","pc","","pc",5
861027651,"pc","pc","pc","","pc","pc",5
861080961,"pc","pc","pc","pc","pc","pc",6
861095007,"pc","pc","pc","pc","pc","pc",6
861095017,"pc","pc","pc","pc","pc","pc",6
861103023,"pc","","pc","pc","","pc",4
861114590,"pc","pc","pc","pc","pc","pc",6
861142924,"pc","pc","","pc","","",3
861175157,"pc","pc","pc","pc","pc","pc",6
866057676,"pc","pc","pc","pc","pc","pc",6
870269683,"pc","pc","pc","pc","pc","pc",6
870457932,"pc","pc","pc","pc","pc","pc",6
870476889,"pc","pc","pc","pc","pc","pc",6
870491952,"pc","pc","pc","pc","pc","pc",6
870514438,"pc","pc","pc","pc","pc","pc",6
870517739,"pc","pc","","pc","pc","pc",5
870533497,"pc","pc","pc","pc","pc","pc",6
870534580,"pc","pc","pc","pc","pc","pc",6
870534581,"pc","pc","pc","pc","pc","pc",6
870534793,"","","pc","pc","","pc",3
870540153,"pc","pc","pc","pc","pc","pc",6
870554538,"pc","pc","pc","pc","pc","pc",6
870559307,"","pc","pc","pc","pc","pc",5
870586666,"pc","pc","pc","pc","pc","pc",6
870620659,"pc","pc","pc","pc","pc","pc",6
870622732,"pc","pc","pc","pc","pc","pc",6
870627392,"pc","pc","pc","pc","pc","pc",6
870670575,"pc","pc","pc","pc","pc","pc",6
870679212,"pc","pc","pc","pc","pc","pc",6
870735746,"pc","pc","pc","pc","pc","pc",6
870753479,"pc","pc","pc","pc","","pc",5
870766022,"pc","pc","pc","pc","pc","pc",6
876124938,"pc","pc","pc","pc","pc","pc",6
876164397,"pc","pc","pc","pc","pc","pc",6
880059425,"","pc","pc","pc","","pc",4
880095799,"pc","pc","pc","","pc","pc",5
880119296,"pc","pc","pc","","","pc",4
880247057,"pc","pc","pc","pc","pc","",5
880266651,"pc","pc","pc","pc","pc","pc",6
880280033,"pc","pc","pc","pc","pc","pc",6
880285930,"pc","pc","pc","pc","pc","pc",6
880303288,"pc","pc","pc","pc","","pc",5
880323877,"pc","pc","pc","pc","pc","pc",6
880360474,"pc","pc","pc","pc","pc","pc",6
880438406,"pc","pc","pc","pc","pc","pc",6
900070074,"pc","pc","pc","pc","pc","pc",6
900128899,"pc","pc","pc","pc","","pc",5
900139322,"pc","pc","pc","pc","pc","pc",6
900140393,"","","pc","pc","pc","pc",4
900180263,"pc","pc","pc","pc","pc","pc",6
900292647,"pc","pc","pc","pc","pc","pc",6
900462595,"pc","pc","pc","pc","pc","pc",6
900501573,"pc","","pc","pc","pc","pc",5
900507823,"pc","pc","pc","pc","pc","pc",6
900539704,"pc","pc","pc","pc","pc","pc",6
900605040,"pc","","","pc","pc","pc",4
900609374,"pc","pc","pc","","pc","pc",5
900618214,"pc","pc","pc","pc","pc","pc",6
900779825,"","","pc","","","",1
900899831,"pc","pc","pc","pc","pc","pc",6
901072160,"","pc","pc","pc","pc","pc",5
906031721,"pc","pc","pc","pc","pc","pc",6
910568305,"pc","pc","pc","pc","pc","pc",6
910575954,"pc","pc","pc","pc","pc","pc",6
910578229,"pc","pc","pc","pc","pc","pc",6
910666889,"pc","pc","pc","pc","pc","pc",6
910715658,"pc","pc","","pc","pc","",4
910780533,"pc","pc","pc","pc","pc","pc",6
910787820,"pc","pc","pc","pc","pc","pc",6
910791250,"pc","pc","pc","pc","pc","pc",6
910791411,"pc","pc","pc","pc","pc","pc",6
910793062,"pc","","pc","pc","pc","pc",5
910793447,"pc","pc","pc","pc","pc","pc",6
910793597,"pc","pc","pc","pc","pc","pc",6
910814141,"pc","pc","pc","pc","pc","pc",6
910814162,"pc","pc","pc","pc","pc","pc",6
910814544,"pc","pc","pc","pc","pc","pc",6
910818368,"pc","pc","pc","pc","pc","pc",6
910823767,"pc","pc","","pc","pc","pc",5
910841641,"pc","pc","","pc","","pc",4
910873024,"pc","pc","pc","pc","pc","pc",6
910877683,"pc","pc","pc","pc","pc","",5
910882318,"pc","pc","pc","pc","pc","pc",6
910899927,"pc","pc","pc","pc","pc","pc",6
910905644,"pc","pc","pc","pc","pc","",5
910910680,"pc","pc","pc","pc","pc","pc",6
910933023,"pc","pc","pc","pc","pc","pc",6
910982116,"pc","pc","pc","pc","pc","pc",6
911012349,"pc","pc","pc","pc","pc","pc",6
911021247,"pc","pc","pc","pc","pc","pc",6
911040643,"","pc","pc","pc","pc","pc",5
911048616,"pc","pc","pc","pc","pc","pc",6
911066806,"pc","pc","pc","pc","pc","pc",6
911071277,"pc","pc","pc","pc","pc","pc",6
911078355,"pc","pc","pc","pc","pc","pc",6
911116960,"pc","pc","pc","pc","pc","pc",6
911122621,"pc","pc","pc","pc","pc","pc",6
911128972,"pc","pc","pc","pc","","pc",5
911139827,"pc","pc","pc","pc","pc","pc",6
911140086,"pc","pc","pc","pc","pc","pc",6
911143596,"pc","pc","pc","pc","pc","pc",6
911160504,"pc","pc","pc","","pc","pc",5
911180069,"pc","pc","pc","pc","pc","pc",6
911218499,"pc","pc","pc","pc","pc","pc",6
911238617,"pc","pc","pc","pc","pc","pc",6
911275815,"pc","pc","pc","pc","pc","pc",6
911290437,"ez","ez","pc","ez","ez","ez",6
911302610,"pc","pc","pc","pc","pc","pc",6
911311127,"pc","pc","pc","pc","pc","pc",6
911339483,"pc","pc","pc","pc","pc","pc",6
911342397,"pc","pc","pc","pc","pc","pc",6
911373010,"pc","pc","pc","pc","pc","",5
911402983,"pc","pc","pc","pc","pc","pc",6
911410450,"pc","pc","pc","pc","pc","pc",6
911415660,"pc","pc","pc","pc","pc","pc",6
911427020,"pc","pc","pc","pc","pc","pc",6
911469975,"pc","pc","pc","pc","pc","pc",6
911485632,"pc","pc","pc","pc","pc","pc",6
911493474,"pc","pc","pc","pc","pc","pc",6
911500378,"pc","pc","pc","pc","pc","pc",6
911509302,"pc","pc","pc","pc","pc","pc",6
911517448,"pc","pc","pc","pc","pc","pc",6
911518311,"pc","pc","pc","pc","pc","pc",6
911522679,"pc","pc","pc","pc","pc","pc",6
911536226,"pc","pc","pc","pc","pc","pc",6
911545042,"pc","pc","pc","pc","pc","pc",6
911546525,"pc","pc","pc","pc","pc","pc",6
911551154,"pc","pc","pc","pc","pc","pc",6
911565651,"pc","pc","pc","pc","pc","pc",6
911565718,"pc","pc","pc","pc","pc","pc",6
911585652,"pc","","pc","pc","pc","pc",5
911599354,"pc","pc","pc","pc","pc","pc",6
911604011,"pc","pc","pc","","pc","pc",5
911613460,"pc","pc","pc","pc","pc","pc",6
911623826,"ez","ez","ez","ez","ez","ez",6
911628177,"","pc","","pc","pc","pc",4
911643002,"pc","pc","pc","pc","pc","pc",6
911645126,"pc","pc","pc","pc","pc","pc",6
911660137,"pc","pc","pc","pc","pc","pc",6
911691325,"pc","","pc","pc","pc","pc",5
911741016,"pc","pc","pc","pc","pc","pc",6
911764008,"pc","pc","pc","pc","pc","pc",6
911765830,"pc","pc","pc","pc","pc","pc",6
911793615,"pc","pc","pc","pc","pc","pc",6
911823180,"pc","pc","pc","pc","pc","pc",6
911828496,"pc","pc","pc","pc","pc","pc",6
911848251,"pc","pc","pc","pc","","pc",5
911868360,"pc","pc","pc","pc","pc","pc",6
911912851,"pc","pc","pc","pc","pc","pc",6
911918247,"pc","pc","pc","pc","","pc",5
911919642,"ez","pc","ez","ez","ez","ez",6
911919863,"pc","pc","pc","pc","pc","pc",6
911920705,"pc","pc","pc","pc","pc","pc",6
911922911,"pc","pc","pc","pc","pc","pc",6
911939140,"pc","pc","pc","pc","pc","pc",6
911951777,"pc","pc","pc","pc","pc","pc",6
911955616,"pc","pc","pc","pc","pc","pc",6
911956115,"pc","pc","pc","pc","pc","pc",6
911956539,"ez","ez","ez","ez","ez","ez",6
911963349,"pc","","pc","pc","pc","pc",5
911987910,"","pc","pc","pc","pc","pc",5
911995485,"pc","pc","pc","pc","pc","pc",6
912031606,"pc","pc","pc","pc","pc","pc",6
912032882,"pc","pc","pc","pc","pc","pc",6
912044127,"pc","pc","pc","pc","pc","pc",6
912073437,"pc","pc","pc","pc","pc","pc",6
912074211,"pc","","pc","pc","pc","",4
912121566,"pc","pc","pc","pc","pc","pc",6
912134463,"pc","pc","pc","pc","pc","pc",6
