source_file,orgname,ein,id_2004,nccs_master_id,nccs_name,nccs_state,nccs_zip,year,ntee1,nteecc,latitude,longitude,nccs_address,City,State,Zip,_merge,dup
_09,TOWN OF BOLTON DEVELOPMENT CORP. HOUSING COALITION,640548173,6796,583592,TOWN OF BOLTON DEVELOPMENT CORP,MS,39041,2018,L,L20,32.407,-90.4614,PO BOX 300, BOLTON, MS,39041,matched (3),0
_60,town of cheraw cdc,270449072,,488294,TOWN OF CHERAW COMMUNITY DEVELOPMENT CORPORATION,SC,29520,2018,S,S20,34.6915,-79.94370000000001,PO BOX 219, CHERAW, SC,29520,matched (3),0
_60,town of islip affordable housing corporation,813657150,,607093,TOWN OF ISLIP AFFORDABLE HOUSING CORP,NY,11769,2018,L,L21,NA,NA,963 MONTAUK HWY, OAKDALE, NY,11769,matched (3),0
_60,town of islip hdc,113633048,,214383,TOWN OF ISLIP HOUSING DEVELOPMENT CORPORATION,NY,11769,2017,L,L21,40.7389,-73.12220000000001,963 MONTAUK HWY, OAKDALE, NY,11769,matched (3),0
_60,town of mayesville cdc,814392362,,174336,TOWN OF MAYESVILLE COMMUNITY DEVELOPMENT CORPORATION,SC,29104,2016,S,S30,NA,NA,PO BOX 126, MAYESVILLE, SC,29104,matched (3),0
_09,townspeople,330623634,1088,277930,TOWNSPEOPLE,CA,92103,2017,L,L99,32.751845,-117.146733,4080 CENTRE ST STE 201, SAN DIEGO, CA,92103,matched (3),0
_09,transition house,770099755,1238,600753,TRANSITION HOUSE,CA,93101,2018,L,L41,34.4230247,-119.6915371,425 E COTA ST, SANTA BARBARA, CA,93101,matched (3),0
_22,TRANSITION PROJECTS INC.,930591582,,209966,TRANSITION PROJECTS INC,OR,97209,2016,L,L99,45.5274,-122.677,665 NW HOYT ST, PORTLAND, OR,97209,matched (3),0
_60,transitional housing corporation,521675958,,558725,TRANSITIONAL HOUSING CORPORATION,DC,20012,2018,L,L20,38.9519,-77.0364,1322 MAIN DRIVE NW, WASHINGTON, DC,20012,matched (3),0
_09,TRANSITIONAL LIVING NORTH CENTRAL FLORIDA,592177488,2595,144663,TRANSITIONAL LIVING OF NORTH CENTRAL FLORIDA INC,FL,32607,2016,P,P80,29.6507,-82.37730000000001,222 SW 36TH TER, GAINESVILLE, FL,32607,matched (3),0
_15,"CUSP - TRANSITIONS, INC.",610707125,,147419,TRANSITIONS INC,KY,41011,2016,I,I40,39.1085,-84.4806,1650 RUSSELL ST, COVINGTON, KY,41011,matched (3),0
_20,"TREHAB, INC.",231729514,,241943,TREHAB,PA,18801,2017,E,E99,41.833201,-75.877955,PO BOX 366, MONTROSE, PA,18801,matched (3),0
_04,TRELLIS,510152395,,554167,TRELLIS,AZ,85006,2018,L,L82,33.4658,-112.0519,1405 E MCDOWELL RD 100, PHOENIX, AZ,85006,matched (3),0
_13,TRELLIS,860632700,,394550,TRELLIS COMMUNITY DEVELOPMENT,AZ,85006,2017,L,L82,33.4355,-112.3496,1405 E MCDOWELL RD NO 100, PHOENIX, AZ,85006,matched (3),0
_10,TREMONT WEST DEVELOPMENT CORP,237029247,,43331,TREMONT WEST DEVELOPMENT CORPORATION,OH,44113,2016,S,S20,41.479621,-81.68501000000001,2406 PROFESSOR STREET, CLEVELAND, OH,44113,matched (3),0
_39,TREVORS CAMPAIGN,232277784,,242920,TREVORS CAMPAIGN INC,PA,19064,2017,L,L41,39.932229,-75.352367,761 WEST SPROUL RD 123, SPRINGFIELD, PA,19064,matched (3),0
_09,TRI-COUNTY COMMUNITY ACTION PROGRAM,416049739,6446,301545,TRI COUNTY ACTION PROGRAM INC,MN,56387,2017,P,P20,45.5572,-94.2242,PO BOX 683, WAITE PARK, MN,56387,matched (3),0
_37,TRICOUNTY REGIONAL DEVELOPMENT CORPORATION,800698383,,603074,TRI COUNTY REGIONAL DEVELOPMENT CORPORATION,SC,29440,2018,S,S20,33.3724,-79.2864,1230 HIGHMARKET ST, GEORGETOWN, SC,29440,matched (3),0
_09,TRI-CED COMMUNITY RECYCLING,942687078,1468,210235,TRI-CITY ECONOMIC DEVELOPMENT CORPORATION,CA,94587,2016,C,C27,37.6005,-122.0325,33377 WESTERN AVE, UNION CITY, CA,94587,matched (3),0
_09,TRI-CITY PEOPLE'S CORPORATION,222303647,7637,462847,TRI-CITY PEOPLES CORPORATION,NJ,7103,2018,P,P20,40.733154,-74.212256,675 S 19TH ST # 81, NEWARK, NJ,7103,matched (3),0
_60,tri counties community housing corporation,800233384,,383333,TRI-COUNTIES COMMUNITY HOUSING CORPORATION,CA,93103,2017,L,L50,34.4204,-119.687,520 E MONTECITO ST, SANTA BARBARA, CA,93103,matched (3),0
_09,TRI-COUNTY CAP,050309695,10928,436805,TRI-COUNTY COMMUNITY ACTION AGENCY,RI,2919,2018,P,P20,41.8224,-71.4863,1126 HARTFORD AVE, JOHNSTON, RI,2919,matched (3),0
_09,tri county caa,221942357,7837,33920,TRI-COUNTY COMMUNITY ACTION AGENCY INC,NJ,8302,2016,P,P20,39.429058,-75.234898,110 COHANSEY ST, BRIDGETON, NJ,8302,matched (3),0
_09,HALIFAX COUNTY CAA INC,540805926,12707,340482,TRI-COUNTY COMMUNITY ACTION AGENCY INC,VA,24592,2017,P,P20,36.6798,-78.9529,PO BOX 799, SOUTH BOSTON, VA,24592,matched (3),0
_09,TRI-CITY CAA,751213282,11628,164692,TRI-COUNTY COMMUNITY ACTION INC,TX,75935,2016,P,P20,31.7808,-94.2353,PO BOX 1748, CENTER, TX,75935,matched (3),0
_09,TRI-CITY CAA,416050237,6440,526601,TRI-COUNTY COMMUNITY ACTION PARTNERSHIP INC,MN,56345,2018,P,P80,45.9723,-94.3378,501 LEMIEUR ST, LITTLE FALLS, MN,56345,matched (3),0
_09,tri county community council,591099586,2579,143687,TRI-COUNTY COMMUNITY COUNCIL INC,FL,32425,2016,S,S20,30.8755,-85.6842,PO BOX 1210, BONIFAY, FL,32425,matched (3),0
_60,tri county cdc,311631158,,274745,TRI-COUNTY COMMUNITY DEVELOPMENT CORPORATION INC,FL,33027,2017,S,S20,25.979,-80.31100000000001,12400 SW 33RD ST, MIRAMAR, FL,33027,matched (3),0
_42,TRI COUNTY HDC LTD,251653363,,50886,TRI-COUNTY HDC LTD,PA,17104,2016,L,L20,40.2626,-76.8648,1514 DERRY ST, HARRISBURG, PA,17104,matched (3),0
_60,tri county housing corporation,237078895,,44084,TRI-COUNTY HOUSING CORPORATION,IN,47438,2016,L,L50,39.1863,-87.25020000000001,5931 W STATE ROAD 48, JASONVILLE, IN,47438,matched (3),0
_13,TRI-COUNTY HOUSING & COMMUNITY DEVELOPMENT CORPORATION,841296087,,614552,TRI-COUNTY HOUSING INC,CO,81039,2018,L,L80,37.9815,-103.9678,34385 STATE HWY 167, FOWLER, CO,81039,matched (3),0
_02,TRI-COUNTY OPPORTUNITIES COUNCIL,362559180,,285417,TRI-COUNTY OPPORTUNITIES COUNCIL,IL,61071,2017,S,S20,41.6871,-89.7283,PO BOX 610, ROCK FALLS, IL,61071,matched (3),0
_09,tri valley opportunity council,410888488,6481,298544,TRI-VALLEY OPPORTUNITY COUNCIL INC,MN,56716,2017,S,S20,47.7564,-96.6223,PO BOX 607, CROOKSTON, MN,56716,matched (3),0
_60,triangle hdc,561052823,,565976,TRIANGLE HOUSING DEVELOPMENT CORPORATION,NC,27577,2018,L,L21,35.5283,-78.3646,1363 W MARKET ST, SMITHFIELD, NC,27577,matched (3),0
_60,trinity affordable housing corporation,471166277,,325542,TRINITY AFFORDABLE HOUSING CORPORATION,IL,60605,2017,L,L50,41.8769,-87.62430000000001,410 S MICHIGAN AVE STE 410, CHICAGO, IL,60605,matched (3),0
_09,trinity christian community,720689114,4727,425202,TRINITY CHRISTIAN COMMUNITY INC,LA,70165,2017,O,O99,30.033,-89.8826,PO BOX 13655, NEW ORLEANS, LA,70165,matched (3),0
_60,trinity faith cdc,223770068,,466623,TRINITY FAITH COMMUNITY DEVELOPMENT CORPORATION,NJ,7305,2018,S,S20,40.765166,-74.069615,1944 KENNEDY BLVD, JERSEY CITY, NJ,7305,matched (3),0
_09,trinity house,363658570,3951,639520,TRINITY HOUSE INC,IL,61107,2018,P,P45,42.2692,-89.08799999999999,200 N 1ST ST, ROCKFORD, IL,61107,matched (3),0
_60,trinity housing corporation of greeley,300056876,,495137,TRINITY HOUSING CORPORATION OF GREELEY,CO,80631,2018,L,L50,40.4343,-104.7015,119 14TH AVE, GREELEY, CO,80631,matched (3),0
_60,trinity united methodist housing corporation,204398692,,29536,TRINITY UNITED METHODIST HOUSING CORPORATION,VA,24015,2016,L,L50,38.4503,-78.0081,1706 GRANDIN RD SW, ROANOKE, VA,24015,matched (3),0
_60,triumph cdc,232814409,,244040,TRIUMPH COMMUNITY DEVELOPMENT CORPORATION,PA,19140,2017,S,S20,40.0155,-75.13800000000001,1648-52 W HUNTING PARK AVE, PHILADELPHIA, PA,19140,matched (3),0
_60,triune housing corporation,473669421,,328316,TRIUNE HOUSING CORPORATION,KY,42101,2017,L,L50,37.0009,-86.43340000000001,200 CENTER ST, BOWLING GREEN, KY,42101,matched (3),0
_60,troy housing services corporation,630972892,,582767,TROY HOUSING SERVICES CORPORATION,AL,36081,2018,L,L20,31.8691,-85.9663,PO BOX 366, TROY, AL,36081,matched (3),0
_13,"TROY REHABILITATION & IMPROVEMENT PROGRAM, INC.",141503655,,219968,TROY REHABILITATION AND IMPROVEMENT PROGRAM INC,NY,12181,2017,L,L22,42.7387,-73.6739,PO BOX 1249, TROY, NY,12181,matched (3),0
_60,tru 31 mc cdc,463621967,,321400,TRU 31 MC COMMUNITY DEVELOPMENT CORPORATION,NY,11510,2017,S,S20,40.6774,-73.7398,PO BOX 692, BALDWIN, NY,11510,matched (3),0
_60,true cdc,043754904,,436223,TRUE COMMUNITY DEVELOPMENT CORPORATION,NY,14211,2018,S,S20,42.9128,-78.8321,594 WINSLOW AVE, BUFFALO, NY,14211,matched (3),0
_09,TRUMBULL CAP,340967140,9554,75835,TRUMBULL COMMUNITY ACTION PROGRAM,OH,44485,2016,P,P20,41.227,-80.83450000000001,1230 PALMYRA RD SW, WARREN, OH,44485,matched (3),0
_60,trumbull neighborhood partnership,273028186,,492244,TRUMBULL NEIGHBORHOOD PARTNERSHIP,OH,44483,2018,S,S20,41.236,-80.8188,108 MAIN AVE SW STE 1005, WARREN, OH,44483,matched (3),0
_06,TRUST MONTANA,453204921,,534268,TRUST MONTANA INC,MT,59807,2018,S,S20,46.8855,-114.0153,PO BOX 8791, MISSOULA, MT,59807,matched (3),0
_43,TUCSON URBAN LEAGUE,237063141,,43816,TUCSON URBAN LEAGUE INC,AZ,85713,2016,P,P22,32.1955,-110.956,2305 S PARK AVE, TUCSON, AZ,85713,matched (3),0
_09,tule river economic development corporation,770262973,1251,208883,TULE RIVER ECONOMIC DEVELOPMENT CORPORATION,CA,93257,2016,S,S31,36.032464,-119.079283,31071 HIGHWAY 190, PORTERVILLE, CA,93257,matched (3),0
_38,TULSA ECONOMIC DEVELOPMENT CORPORATION,731084819,,159341,TULSA ECONOMIC DEVELOPMENT CORPORATION,OK,74103,2016,S,S43,36.152961,-95.992569,125 W 3RD ST, TULSA, OK,74103,matched (3),0
_60,tulsa n cdc,760787378,,600471,TULSA NORTH COMMUNITY DEVELOPMENT CORPORATION,OK,74106,2018,S,S20,36.177,-95.9935,205 E PINE ST STE 50, TULSA, OK,74106,matched (3),0
_15,TULSANS OPERATING IN UNITY CREATING HOPE,300419925,,269930,TULSANS OPERATING IN UNITY CREATING HOPE INC,OK,74127,2017,P,P40,36.1501,-96.00749999999999,1401 CHARLES PAGE BLVD, TULSA, OK,74127,matched (3),0
_27,TUNICA COUNTY COMMUNITY DEVELOPMENT COALITION,640814239,,583926,TUNICA COUNTY COMMUNITY DEVELOPMENT COALITION,MS,38676,2018,S,S20,34.7009,-90.37820000000001,PO BOX 1402, TUNICA, MS,38676,matched (3),0
_37,TUNICA COUNTY HOUSING PROJECT,640833346,,152680,TUNICA COUNTY HOUSING PROJECT INC,MS,38676,2016,L,L20,34.7009,-90.37820000000001,PO BOX 2267, TUNICA, MS,38676,matched (3),0
_04,TURNSTONE DEVELOPMENT,363105849,,285983,TURNSTONE DEVELOPMENT CORPORATION,IL,60603,2017,L,L21,41.8817,-87.6324,10 S LA SALLE ST STE 3510, CHICAGO, IL,60603,matched (3),0
_60,tuscarawas affordable housing services corporation,341949654,,202767,TUSCARAWAS AFFORDABLE HOUSING SERVICES CORPORATION,OH,44663,2016,L,L50,40.4902,-81.4432,134 2ND ST SW, NEW PHILA, OH,44663,matched (3),0
_60,tuskegee hdc,631017640,,582836,TUSKEGEE HOUSING DEVELOPMENT CORPORATION,AL,36083,2018,L,L21,32.3721,-85.66670000000001,PO BOX 830683, TUSKEGEE, AL,36083,matched (3),0
_60,tustin affordable housing corporation,311663800,,274962,TUSTIN AFFORDABLE HOUSING CORPORATION,CA,92612,2017,L,L50,33.6792,-117.8515,18100 VON KARMAN AVE STE 500, IRVINE, CA,92612,matched (3),0
_09,twelfth st heritage development corporation,431360031,6641,529687,TWELFTH STREET HERITAGE DEVELOPMENT CORP,MO,64127,2018,S,S22,39.099115,-94.558334,2124 E 12TH ST, KANSAS CITY, MO,64127,matched (3),0
_15,TWIN CITIES COMMUNITY LAND BANK LLC,270260037,,487974,TWIN CITIES COMMUNITY LAND BANK LLC,MN,55418,2018,C,C34,44.990603,-93.252713,2401 LOWRY AVE NE STE 206, ST ANTHONY, MN,55418,matched (3),0
_09,TWIN CITIES HOUSING DEVELOPMENT CORPORATION,363287080,6218,511360,TWIN CITIES HOUSING DEVELOPMENT CORPORATION,MN,55108,2018,L,L20,44.9187,-93.1366,1360 ENERGY PARK DR STE 210, SAINT PAUL, MN,55108,matched (3),0
_09,twin city mission,741533639,11967,160944,TWIN CITY MISSION,TX,77805,2016,P,P60,30.6521,-96.34099999999999,PO BOX 3490, BRYAN, TX,77805,matched (3),0
_09,twin oaks homeownership association,760548351,11924,168634,TWIN OAKS MUTUAL HOUSING COMMUNITY,TX,77074,2016,L,L035,29.8139,-95.28440000000001,8323 SOUTHWEST FWY STE 330, HOUSTON, TX,77074,matched (3),0
_09,twin pines cooperative foundation,941599015,1758,626016,TWIN PINES COOPERATIVE FOUNDATION,CA,95616,2018,S,S20,38.5437,-121.74,216 F STREET SUITE 1844, DAVIS, CA,95616,matched (3),0
_44,TWIN PINES HOUSING TRUST,222809527,,36153,TWIN PINES HOUSING TRUST,VT,5001,2016,L,L20,43.8702,-72.80800000000001,226 HOLIDAY DR STE 20, WHITE RIV JCT, VT,5001,matched (3),0
_43,TWIN RIVERS OPPORTUNITIES,560928836,,134664,TWIN RIVERS OPPORTUNITIES INC,NC,28560,2016,L,L21,35.1069,-77.0381,318 CRAVEN ST, NEW BERN, NC,28560,matched (3),0
_39,TWO BRIDGES NEIGHBORHOOD COUNCIL,136222626,,219579,TWO BRIDGES NEIGHBORHOOD COUNCIL INC,NY,10002,2017,L,L22,40.7114,-73.9883,275 CHERRY ST GROUND FL OFFICE, NEW YORK, NY,10002,matched (3),0
_60,two bridges settlement housing corporation,900681659,,397215,TWO BRIDGES SETTLEMENT HOUSING CORPORATION,NY,10018,2017,L,L50,40.753521,-73.99021500000001,247 WEST 37TH ST 4TH FLOOR, NEW YORK, NY,10018,matched (3),0
_60,two rivers cdc,432065178,,102479,TWO RIVERS CDC,WA,98045,2016,S,S43,47.4503,-121.7443,45053 SE 166TH ST, NORTH BEND, WA,98045,matched (3),0
_44,TWO RIVERS COMMUNITY LAND TRUST,411971550,,97148,TWO RIVERS COMMUNITY LAND TRUST,MN,55125,2016,L,L20,44.9239,-92.9594,PO BOX 25451, WOODBURY, MN,55125,matched (3),0
_60,tzicatl cdc,043669252,,436056,TZICATL COMMUNITY DEVELOPMENT CORPORATION,CA,90032,2018,S,S20,34.0852,-118.1815,4736 HUNTINGTON DR S, LOS ANGELES, CA,90032,matched (3),0
_09,UERPC HOUSING INC,421453295,3377,528000,U E R P C HOUSING INC,IA,52162,2018,L,L99,43.175423,-91.507751,PO BOX 219, POSTVILLE, IA,52162,matched (3),0
_22,UGMW NONPROFIT DEVELOPMENT CORPORATION/UMTAILLA COUNTY HOUSING AUTHORITY,931294292,,403037,U G M W NON-PROFIT DEVELOPMENT CORPORATION,OR,97838,2017,S,S50,45.8404,-119.2895,PO BOX 107, HERMISTON, OR,97838,matched (3),0
_42,UP COMMUNITY SERVICES,382940206,,293337,U P COMMUNITY SERVICES INC,MI,49801,2017,S,S20,45.815,-88.0765,1238 CARPENTER AVE, IRON MOUNTAIN, MI,49801,matched (3),0
_42,USNAPBAC,382810323,,89415,U SNAP BAC INC,MI,48224,2016,S,S43,42.397,-82.9545,14901 E WARREN AVE, DETROIT, MI,48224,matched (3),0
_60,ucp housing corporation nfp,141983932,,448325,UCP HOUSING CORPORATION NFP,IL,62703,2018,L,L50,39.8025,-89.63290000000001,101 N 16TH ST, SPRINGFIELD, IL,62703,matched (3),0
_42,UDI CDC,561072965,,565996,UDI-COMMUNITY DEVELOPMENT CORPORATION,NC,27713,2018,S,S20,35.937,-78.9044,631 UNITED DRIVE, DURHAM, NC,27713,matched (3),0
_09,uintah basin assistance council,870534793,12370,427375,UINTAH BASIN ASSISTANCE COUNCIL,UT,84078,2017,L,L80,40.4579,-109.5266,992 WEST MAIN STREET, VERNAL, UT,84078,matched (3),0
_60,ujamaa cdc,133940622,,218169,UJAMAA COMMUNITY DEVELOPMENT CORPORATION,NY,10550,2017,S,S20,40.9098,-73.8387,52 S 6TH AVE, MOUNT VERNON, NY,10550,matched (3),0
_60,ujamaa cdc and black family land,364593086,,203263,UJAMAA COMMUNITY DEVELOPMENT CORPORATION AND BLACK FAMILY LAND,MO,63115,2016,S,S20,38.6926,-90.2373,5076 W FLORISSANT AVE, SAINT LOUIS, MO,63115,matched (3),0
_09,ulster county cac,141491879,8719,18849,ULSTER COUNTY COMMUNITY ACTION COMMITTEE INC,NY,12401,2016,P,P20,41.9264,-73.9718,70 LINDSLEY AVE, KINGSTON, NY,12401,matched (3),0
_09,umpqua cdc,931057208,10112,402505,UMPQUA COMMUNITY DEVELOPMENT CORPORATION,OR,97470,2017,S,S21,43.2082,-123.3426,605 SE KANE ST, ROSEBURG, OR,97470,matched (3),0
_43,UNEMPLOYMENT INFORMATION CENTER,232000486,,39908,UNEMPLOYMENT INFORMATION CENTER,PA,19102,2016,S,S20,39.9549,-75.1632,112 N BROAD STREET FLOOR 11, PHILADELPHIA, PA,19102,matched (3),0
_15,"UNIDOS POR LA LIBERTAD, ORG.",953092570,,409258,UNIDOS POR LA LIBERTAD ORG,CA,92705,2017,J,J30,34.0659,-117.5824,2670 N MAIN ST STE 350, SANTA ANA, CA,92705,matched (3),0
_60,unified community development organization,261590829,,256612,UNIFIED COMMUNITY DEVELOPMENT ORGANIZATION,CA,91606,2017,S,S20,34.1849,-118.3867,6300 LANKERSHIM BLVD APT 309, N HOLLYWOOD, CA,91606,matched (3),0
_20,UNIFIED VAILSBURG SERVICE ORGANIZATION,237304852,,249347,UNIFIED VAILSBURG SERVICES,NJ,7106,2017,P,P20,40.7442,-74.2341,40 RICHELIEU TER, NEWARK, NJ,7106,matched (3),0
_60,union baptist community housing company,222532020,,200119,UNION BAPTIST COMMUNITY HOUSING CO,DE,19899,2016,L,L20,39.80916,-75.548492,PO BOX 1945, WILMINGTON, DE,19899,matched (3),0
_09,union chapel cdc,223696627,7661,38162,UNION CHAPEL COMMUNITY DEVELOPMENT CORPORATION,NJ,7112,2016,S,S20,40.7138,-74.2216,209 WAINWRIGHT ST, NEWARK, NJ,7112,matched (3),0
_42,UNION COMMUNITY ACTION ASSOCIATION,720632675,,588934,UNION COMMUNITY ACTION ASSOCIATION,LA,71241,2018,S,S012,32.7734,-92.40730000000001,100 E BAYOU ST STE 107, FARMERVILLE, LA,71241,matched (3),0
_60,union grove community economic development corporation,134131136,,17495,UNION GROVE COMMUNITY ECONOMIC DEVELOPMENT CORPORATION,NY,10460,2016,S,S30,40.8331,-73.88939999999999,1495 HOE AVE, BRONX, NY,10460,matched (3),0
_60,union hdc,231739202,,637428,UNION HOUSING DEVELOPMENT CORPORATION,PA,19121,2018,L,L20,39.9749,-75.16200000000001,1410 N 16TH ST, PHILADELPHIA, PA,19121,matched (3),0
_10,UNION MILES DEVELOPMENT CORPORATION,341336972,,505063,UNION MILES DEVELOPMENT CORP,OH,44105,2018,S,S20,41.4466,-81.6221,9250 MILES PARK AVENUE, CLEVELAND, OH,44105,matched (3),0
_43,UNION OF PAN ASIAN COMMUNITIES,237279074,,46744,UNION OF PAN ASIAN COMMUNITIES,CA,92102,2016,P,P20,32.7161,-117.1402,1031 25TH ST, SAN DIEGO, CA,92102,matched (3),0
_20,UNION PROJECT,710890471,,588512,UNION PROJECT,PA,15206,2018,S,S30,40.4715,-79.9263,801 N NEGLEY AVE, PITTSBURGH, PA,15206,matched (3),0
_09,"UNION VILLAGE, INC.",311368189,9619,70059,UNION VILLAGE INC C/O WARREN COUNTY COMMUNITY,OH,45036,2016,L,L20,39.446652,-84.278475,570 N STATE ROUTE 741, LEBANON, OH,45036,matched (3),0
_37,UNION W COMMUNITY CORPORATION,431481983,,529863,UNION WEST COMMUNITY CORPORATION,MO,63112,2018,L,L25,38.6709,-90.2839,5890 RIDGE AVE, ST LOUIS, MO,63112,matched (3),0
_32,UNIONTOWN COMMUNITY DEVELOPMENT ASSOCIATION,364453016,,288677,UNIONTOWN COMMUNITY DEVELOPMENT ASSOCIATION,WA,99179,2017,S,S20,46.5457,-117.108,PO BOX 151, UNIONTOWN, WA,99179,matched (3),0
_36,UNIQUE PEOPLE SERVICES,133636555,,198997,UNIQUE PEOPLE SERVICES INC,NY,10470,2016,P,P80,40.8968,-73.86450000000001,4234 VIREO AVE, BRONX, NY,10470,matched (3),0
_37,UNITED CAMBODIAN COMMUNITY,953442295,,194338,UNITED CAMBODIAN COMMUNITY,CA,90804,2016,P,P84,33.7826,-118.1655,2201 E ANAHEIM ST STE 200, LONG BEACH, CA,90804,matched (3),0
_20,"SEGUIN SERVICES, INC.",362894174,,285715,UNITED CEREBRAL PALSY SEGUIN OF GREATER CHICAGO,IL,60804,2017,J,J30,41.8364,-87.76349999999999,3100 S CENTRAL AVE, CICERO, IL,60804,matched (3),0
_09,united church homes,344429276,9160,281565,UNITED CHURCH HOMES INC,OH,43301,2017,P,P75,40.6166,-83.0693,PO BOX 1806, MARION, OH,43301,matched (3),0
_15,"UNITED COMMUNITIES AGAINST POVERTY, INC.",520822919,,556298,UNITED COMMUNITIES AGAINST POVERTY INC,MD,20743,2018,P,P20,38.9085,-76.9263,1400 DOEWOOD LN, CAPITOL HGTS, MD,20743,matched (3),0
_09,UNITED COMMUNITIES S.E. PHILA.,231719860,10708,39634,UNITED COMMUNITIES SOUTHEAST PHILADELPHIA,PA,19148,2016,S,S20,39.9239,-75.1596,2029 S 8TH ST, PHILADELPHIA, PA,19148,matched (3),0
_09,umpqua community action network,930587136,10111,401718,UNITED COMMUNITY ACTION NETWORK,OR,97470,2017,P,P20,43.1181,-123.4153,280 NE KENNETH FORD DR, ROSEBURG, OR,97470,matched (3),0
_09,"HEARTLAND COMMUNITY ACTION AGENCY, INC.",410904860,6417,523599,UNITED COMMUNITY ACTION PARTNERSHIP INC,MN,56258,2018,S,S20,45.122,-95.04819999999999,1400 S SARATOGA ST, MARSHALL, MN,56258,matched (3),0
_09,UNITED CAP,730777705,9894,590559,UNITED COMMUNITY ACTION PROGRAM INC,OK,74058,2018,P,P20,36.3391,-96.804,501 6TH ST, PAWNEE, OK,74058,matched (3),0
_60,united community builders cdc,270829684,,638471,UNITED COMMUNITY BUILDERS COMMUNITY DEVELOPMENT CORPORATION,MO,65203,2018,S,S20,38.9574,-92.33410000000001,617 N PROVIDENCE RD, COLUMBIA, MO,65203,matched (3),0
_38,UNITED COMMUNITY CENTER,391146191,,520893,UNITED COMMUNITY CENTER INC,WI,53204,2018,P,P80,43.0208,-87.9225,1028 S 9TH ST, MILWAUKEE, WI,53204,matched (3),0
_36,UNITED COMMUNITY CORPORATION,221761128,,33780,UNITED COMMUNITY CORPORATION,NJ,7103,2016,P,P20,40.741761,-74.168504,332 SOUTH EIGHTH STREET, NEWARK, NJ,7103,matched (3),0
_36,UNITED COMMUNITY HOUSING COALITION,382142140,,517103,UNITED COMMUNITY HOUSING COALITION,MI,48201,2018,L,L015,42.340059,-83.066141,2727 2ND AVE STE 313, DETROIT, MI,48201,matched (3),0
_09,united community independence programs,251197287,10322,415970,UNITED COMMUNITY INDEPENDENCE PROGRAMS INC,PA,16335,2017,P,P82,41.6458,-80.1765,PO BOX 437, MEADVILLE, PA,16335,matched (3),0
_60,united faith housing corporation,237187781,,248115,UNITED FAITH HOUSING CORPORATION,IN,46016,2017,L,L20,40.1099,-85.6782,600 MAIN STREET, ANDERSON, IN,46016,matched (3),0
_39,UNITED FAMILY LIFE CENTER,522288349,,560543,UNITED FAMILY LIFE CENTER INC,MS,38732,2018,P,P20,33.758855,-90.725595,PO BOX 13, CLEVELAND, MS,38732,matched (3),0
_09,united gospel outreach,237391870,600,250484,UNITED GOSPEL OUTREACH,CA,90043,2017,X,X20,33.9745,-118.274,6321 WEST BLVD, LOS ANGELES, CA,90043,matched (3),0
_09,UPSTATE HOMELESS COALITION,571032202,11033,570036,UNITED HOUSING CONNECTIONS,SC,29607,2018,L,L41,34.8393,-82.36709999999999,135 EDINBURGH COURT RMSTE 100-B, GREENVILLE, SC,29607,matched (3),0
_09,"UNITED HOUSING, INC/UNITED WAY OF MID-SOUTH",621597364,11444,362226,UNITED HOUSING INC,TN,38118,2017,L,L20,35.073452,-89.922487,2750 COLONY PARK DRIVE, MEMPHIS, TN,38118,matched (3),0
_43,UNITED JEWISH COUNCIL OF THE E SIDE,132735378,,215729,UNITED JEWISH COUNCIL OF THE EAST SIDE INC,NY,10002,2017,P,P20,40.7143,-73.9866,465 GRAND STREET 4TH FLOOR, NEW YORK, NY,10002,matched (3),0
_36,UNITED METHODIST CHILDRENS SERVICES OF WISCONSIN,391030611,,295667,UNITED METHODIST CHILDRENS SERVICES OF WISCONSIN INC,WI,53208,2017,P,P45,43.0554,-87.962768,3940 WEST LISBON AVENUE, MILWAUKEE, WI,53208,matched (3),0
_09,"UMOS - UNITED MIGRANT OPPORTUNITY SERVICES, INCORPORATED",391047172,13174,295697,UNITED MIGRANT OPPORTUNITY SERVICES INCORPORATED,WI,53207,2017,P,P80,42.995612,-87.911942,2701 S CHASE AVE, MILWAUKEE, WI,53207,matched (3),0
_43,UNITED NEIGHBORHOOD CENTERS OF MILWAUKEE,906031721,,619930,UNITED NEIGHBORHOOD CENTERS OF MILWAUKEE INC,WI,53205,2018,P,P28,43.020165,-87.93681100000001,1609 W NORTH AVE, MILWAUKEE, WI,53205,matched (3),0
_43,UNITED NEIGHBORHOOD CENTERS OF NORTHEASTERN PENNSYLVANIA,240795389,,477494,UNITED NEIGHBORHOOD CENTERS OF NORTHEASTERN PENNSYLVANIA,PA,18505,2018,P,P28,41.3998,-75.66589999999999,425 ALDER ST UNIT 1, SCRANTON, PA,18505,matched (3),0
_60,united neighborhood cdc,204181020,,457633,UNITED NEIGHBORHOOD COMMUNITY DEVELOPMENT CORPORATION,PA,18512,2018,S,S20,41.3998,-75.66589999999999,777 KEYSTONE INDUSTRIAL PARK, DUNMORE, PA,18512,matched (3),0
_09,united neighborhood organization,363290055,3632,82655,UNITED NEIGHBORHOOD ORGANIZATION,IL,60607,2016,Y,Y99,41.883,-87.6512,954 W WASHINGTON BLVD STE 3, CHICAGO, IL,60607,matched (3),0
